gene_human,gene_mouse,entrez_id_human,MGI,entrez_id_mouse,pleiotropy_HPO,pleiotropy_MPO
TGM5,Tgm5,9333,MGI:1921426,74176.0,1.0,
TGM6,Tgm6,343641,MGI:3044321,241636.0,1.0,1.0
TGM7,Tgm7,116179,MGI:2151164,640543.0,,
TGS1,Tgs1,96764,MGI:2151797,116940.0,,1.0
TH,Th,7054,MGI:98735,21823.0,1.0,2.0
THA1P,Tha1,390816,MGI:1919026,71776.0,,
THADA,Thada,63892,MGI:3039623,240174.0,,
THAP1,Thap1,55145,MGI:1921004,73754.0,1.0,2.0
THAP11,Thap11,57215,MGI:1930964,59016.0,,2.0
THAP12,Thap12,5612,MGI:1920231,72981.0,,0.0
THAP2,Thap2,83591,MGI:1914066,66816.0,,
THAP3,Thap3,90326,MGI:1917126,69876.0,,
THAP4,Thap4,51078,MGI:1914276,67026.0,,
THAP7,Thap7,80764,MGI:1916259,69009.0,,
THBD,Thbd,7056,MGI:98736,21824.0,1.0,2.0
THBS1,Thbs1,7057,MGI:98737,21825.0,,2.0
THBS2,Thbs2,7058,MGI:98738,21826.0,,2.0
THBS3,Thbs3,7059,MGI:98739,21827.0,,1.0
THBS4,Thbs4,7060,MGI:1101779,21828.0,,1.0
THEG,Theg,51298,MGI:1338756,21830.0,,1.0
THEGL,Thegl,100506564,MGI:1919118,71868.0,,1.0
THEM4,Them4,117145,MGI:1923028,75778.0,,0.0
THEM5,Them5,284486,MGI:1913448,66198.0,,1.0
THEM6,Them6,51337,MGI:1925301,223626.0,,
THEM7P,Them7,106480297,MGI:1921338,74088.0,,
THEMIS,Themis,387357,MGI:2443552,210757.0,,1.0
THEMIS2,Themis2,9473,MGI:2446213,230787.0,,1.0
THEMIS3P,Themis3,100420484,MGI:1921806,74556.0,,
THG1L,Thg1l,54974,MGI:1913878,66628.0,1.0,1.0
THNSL1,Thnsl1,79896,MGI:2139347,208967.0,,
THNSL2,Thnsl2,55258,MGI:3041254,232078.0,,
THOC1,Thoc1,9984,MGI:1919668,225160.0,,2.0
THOC3,Thoc3,84321,MGI:1920916,73666.0,,1.0
THOC5,Thoc5,8563,MGI:1351333,107829.0,,1.0
THOC6,Thoc6,79228,MGI:2677480,386612.0,1.0,2.0
THOC7,Thoc7,80145,MGI:1913481,66231.0,,1.0
THOP1,Thop1,7064,MGI:1354165,50492.0,,2.0
THPO,Thpo,7066,MGI:101875,21832.0,1.0,1.0
THRA,Thra,7067,MGI:98742,21833.0,1.0,2.0
THRAP3,Thrap3,9967,MGI:2442637,230753.0,,
THRB,Thrb,7068,MGI:98743,21834.0,1.0,2.0
THRSP,Thrsp,7069,MGI:109126,21835.0,,1.0
THSD1,Thsd1,55901,MGI:1929096,56229.0,1.0,0.0
THSD4,Thsd4,79875,MGI:2672033,207596.0,1.0,
THSD7A,Thsd7a,221981,MGI:2685683,330267.0,,1.0
THSD7B,Thsd7b,80731,MGI:2443925,210417.0,,
THTPA,Thtpa,79178,MGI:2446078,105663.0,,
THUMPD1,Thumpd1,55623,MGI:2444479,233802.0,1.0,
THUMPD2,Thumpd2,80745,MGI:1919417,72167.0,,
THUMPD3,Thumpd3,25917,MGI:1277973,14911.0,,
THUMPD3-AS1,Gt(ROSA)26Sor,440944,MGI:104735,14910.0,,2.0
THY1,Thy1,7070,MGI:98747,21838.0,,1.0
THYN1,Thyn1,29087,MGI:1925112,77862.0,,
TIA1,Tia1,7072,MGI:107914,21841.0,1.0,1.0
TIAL1,Tial1,7073,MGI:107913,21843.0,,2.0
TIAM1,Tiam1,7074,MGI:103306,21844.0,1.0,1.0
TIAM2,Tiam2,26230,MGI:1344338,24001.0,,0.0
TICAM1,Ticam1,148022,MGI:2147032,106759.0,1.0,2.0
TICAM2,Ticam2,353376,MGI:3040056,225471.0,,0.0
TICRR,Ticrr,90381,MGI:1924261,77011.0,,1.0
TIE1,Tie1,7075,MGI:99906,21846.0,1.0,2.0
TIFA,Tifa,92610,MGI:2182965,211550.0,,
TIFAB,Tifab,497189,MGI:2385852,212937.0,,1.0
TIGAR,Tigar,57103,MGI:2442752,319801.0,,2.0
TIGD2,Tigd2,166815,MGI:1915390,68140.0,,
TIGD3,Tigd3,220359,MGI:2681860,332359.0,,1.0
TIGD4,Tigd4,201798,MGI:2685264,403175.0,,
TIGD5,Tigd5,84948,MGI:2145902,105734.0,,
TIGIT,Tigit,201633,MGI:3642260,100043314.0,,1.0
TIMD4,Timd4,91937,MGI:2445125,276891.0,,1.0
TIMELESS,Timeless,8914,MGI:1321393,21853.0,1.0,0.0
TIMM10,Timm10,26519,MGI:1353429,30059.0,,
TIMM10B,Timm10b,26515,MGI:1315196,14356.0,,0.0
TIMM13,Timm13,26517,MGI:1353432,30055.0,,2.0
TIMM17A,Timm17a,10440,MGI:1343131,21854.0,,
TIMM17B,Timm17b,10245,MGI:1343176,21855.0,,
TIMM21,Timm21,29090,MGI:1920595,67105.0,,
TIMM22,Timm22,29928,MGI:1929742,56322.0,1.0,1.0
TIMM29,Timm29,90580,MGI:1917023,69773.0,,
TIMM44,Timm44,10469,MGI:1343262,21856.0,,
TIMM50,Timm50,92609,MGI:1913775,66525.0,1.0,1.0
TIMM8A,Timm8a1,1678,MGI:1353433,30058.0,1.0,1.0
TIMM8B,Timm8b,26521,MGI:1353424,30057.0,,
TIMM9,Timm9,26520,MGI:1353436,30056.0,,
TIMMDC1,Timmdc1,51300,MGI:1922139,76916.0,2.0,1.0
TIMP1,Timp1,7076,MGI:98752,21857.0,,2.0
TIMP2,Timp2,7077,MGI:98753,21858.0,,2.0
TIMP3,Timp3,7078,MGI:98754,21859.0,0.0,2.0
TIMP4,Timp4,7079,MGI:109125,110595.0,,2.0
TINAG,Tinag,27283,MGI:1349477,26944.0,,
TINAGL1,Tinagl1,64129,MGI:2137617,94242.0,,1.0
TINCR,Tincr,257000,MGI:5012404,100504425.0,,
TINF2,Tinf2,26277,MGI:107246,28113.0,2.0,2.0
TIPARP,Tiparp,25976,MGI:2159210,99929.0,,2.0
TIPIN,Tipin,54962,MGI:1921571,66131.0,,
TIPRL,Tiprl,261726,MGI:1915087,226591.0,,1.0
TIRAP,Tirap,114609,MGI:2152213,117149.0,,1.0
TJAP1,Tjap1,93643,MGI:1921344,74094.0,,
TJP1,Tjp1,7082,MGI:98759,21872.0,,2.0
TJP2,Tjp2,9414,MGI:1341872,21873.0,1.0,2.0
TJP3,Tjp3,27134,MGI:1351650,27375.0,,
TK1,Tk1,7083,MGI:98763,21877.0,,2.0
TK2,Tk2,7084,MGI:1913266,57813.0,2.0,2.0
TKFC,Tkfc,26007,MGI:2385084,225913.0,1.0,
TKT,Tkt,7086,MGI:105992,21881.0,1.0,2.0
TKTL1,Tktl1,8277,MGI:1933244,83553.0,,1.0
TKTL2,Tktl2,84076,MGI:1921669,74419.0,,
TLCD1,Tlcd1,116238,MGI:1915572,68385.0,,
TLCD2,Tlcd2,727910,MGI:1917141,380712.0,,
TLCD3A,Tlcd3a,79850,MGI:2151840,116972.0,,
TLCD3B,Tlcd3b,83723,MGI:1916202,68952.0,1.0,1.0
TLCD4,Tlcd4,148534,MGI:1923195,99887.0,,
TLCD5,Tlcd5,219902,MGI:2685030,235300.0,,1.0
TLDC2,Tldc2,140711,MGI:2686178,383766.0,,0.0
TLE1,Tle1,7088,MGI:104636,21885.0,,0.0
TLE2,Tle2,7089,MGI:104635,21886.0,,
TLE3,Tle3,7090,MGI:104634,21887.0,,2.0
TLE4,Tle4,7091,MGI:104633,21888.0,,2.0
TLE5,Tle5,166,MGI:95806,14797.0,,2.0
TLE6,Tle6,79816,MGI:2149593,114606.0,0.0,1.0
TLE7,Tle7,102723796,MGI:5439433,102638837.0,,
TLK1,Tlk1,9874,MGI:2441683,228012.0,,1.0
TLK2,Tlk2,11011,MGI:1346023,24086.0,1.0,1.0
TLL1,Tll1,7092,MGI:106923,21892.0,1.0,2.0
TLL2,Tll2,7093,MGI:1346044,24087.0,,0.0
TLN1,Tln1,7094,MGI:1099832,21894.0,,2.0
TLN2,Tln2,83660,MGI:1917799,70549.0,,1.0
TLNRD1,Tlnrd1,59274,MGI:1891420,80889.0,,
TLR1,Tlr1,7096,MGI:1341295,21897.0,,1.0
TLR12P,Tlr12,100131451,MGI:3045221,384059.0,,1.0
TLR2,Tlr2,7097,MGI:1346060,24088.0,1.0,2.0
TLR3,Tlr3,7098,MGI:2156367,142980.0,1.0,2.0
TLR4,Tlr4,7099,MGI:96824,21898.0,2.0,2.0
TLR5,Tlr5,7100,MGI:1858171,53791.0,,2.0
TLR6,Tlr6,10333,MGI:1341296,21899.0,,1.0
TLR7,Tlr7,51284,MGI:2176882,170743.0,1.0,2.0
TLR8,Tlr8,51311,MGI:2176887,170744.0,1.0,1.0
TLR9,Tlr9,54106,MGI:1932389,81897.0,,2.0
TLX1,Tlx1,3195,MGI:98769,21908.0,,1.0
TLX2,Tlx2,3196,MGI:1350935,21909.0,,1.0
TLX3,Tlx3,30012,MGI:1351209,27140.0,,1.0
TM2D1,Tm2d1,83941,MGI:2137022,94043.0,,1.0
TM2D2,Tm2d2,83877,MGI:1916992,69742.0,,1.0
TM2D3,Tm2d3,80213,MGI:1915884,68634.0,,1.0
TM4SF1,Tm4sf1,4071,MGI:104678,17112.0,,
TM4SF19,Tm4sf19,116211,MGI:3645933,277203.0,,
TM4SF20,Tm4sf20,79853,MGI:1913511,66261.0,1.0,1.0
TM4SF4,Tm4sf4,7104,MGI:2385173,229302.0,,0.0
TM4SF5,Tm4sf5,9032,MGI:1922854,75604.0,,0.0
TM6SF1,Tm6sf1,53346,MGI:1933209,107769.0,,
TM6SF2,Tm6sf2,53345,MGI:1933210,107770.0,,1.0
TM7SF2,Tm7sf2,7108,MGI:1920416,73166.0,,2.0
TM7SF3,Tm7sf3,51768,MGI:1914873,67623.0,,
TM9SF1,Tm9sf1,10548,MGI:1921390,74140.0,,
TM9SF2,Tm9sf2,9375,MGI:1915309,68059.0,,1.0
TM9SF3,Tm9sf3,56889,MGI:1914262,107358.0,,1.0
TM9SF4,Tm9sf4,9777,MGI:2139220,99237.0,,1.0
TMA16,Tma16,55319,MGI:1913532,66282.0,,
TMA7,Tma7,51372,MGI:1913417,66167.0,,
TMBIM1,Tmbim1,64114,MGI:1916910,69660.0,,1.0
TMBIM4,Tmbim4,51643,MGI:1915462,68212.0,,
TMBIM6,Tmbim6,7009,MGI:99682,110213.0,,1.0
TMBIM7P,Tmbim7,105375396,MGI:1922305,75010.0,,0.0
TMC1,Tmc1,117531,MGI:2151016,13409.0,0.0,1.0
TMC2,Tmc2,117532,MGI:2151017,192140.0,,1.0
TMC3,Tmc3,342125,MGI:2669033,233424.0,,
TMC4,Tmc4,147798,MGI:2669035,353499.0,,
TMC5,Tmc5,79838,MGI:1921674,74424.0,,0.0
TMC6,Tmc6,11322,MGI:1098686,217353.0,1.0,1.0
TMC7,Tmc7,79905,MGI:2443317,209760.0,,2.0
TMC8,Tmc8,147138,MGI:2669037,217356.0,1.0,1.0
TMCC1,Tmcc1,23023,MGI:2442368,330401.0,,
TMCC2,Tmcc2,9911,MGI:1916125,68875.0,,2.0
TMCC3,Tmcc3,57458,MGI:2442900,319880.0,,
TMCO1,Tmco1,54499,MGI:1921173,68944.0,2.0,2.0
TMCO2,Tmco2,127391,MGI:1916719,69469.0,,0.0
TMCO3,Tmco3,55002,MGI:2444946,234076.0,,1.0
TMCO4,Tmco4,255104,MGI:1924306,77056.0,,
TMCO5A,Tmco5,145942,MGI:1914606,67356.0,,
TMCO5B,Tmco5b,100652857,MGI:1922525,75275.0,,
TMCO6,Tmco6,55374,MGI:1919233,71983.0,,1.0
TMDD1,Tmdd1,112163659,MGI:6097044,118568222.0,,
TMED1,Tmed1,11018,MGI:106201,17083.0,,
TMED11P,Tmed11,100379220,MGI:1914616,67366.0,,
TMED2,Tmed2,10959,MGI:1929269,56334.0,,1.0
TMED3,Tmed3,23423,MGI:1913361,66111.0,,0.0
TMED4,Tmed4,222068,MGI:1915070,103694.0,,
TMED5,Tmed5,50999,MGI:1921586,73130.0,,
TMED6,Tmed6,146456,MGI:1913519,66269.0,,1.0
TMED8,Tmed8,283578,MGI:1923480,382620.0,,
TMED9,Tmed9,54732,MGI:1914761,67511.0,,
TMEFF2,Tmeff2,23671,MGI:1861735,56363.0,,1.0
TMEM100,Tmem100,55273,MGI:1915138,67888.0,,2.0
TMEM101,Tmem101,84336,MGI:1923797,76547.0,,
TMEM102,Tmem102,284114,MGI:1921591,380705.0,,1.0
TMEM104,Tmem104,54868,MGI:2444222,320534.0,,1.0
TMEM106A,Tmem106a,113277,MGI:1922056,217203.0,,
TMEM106B,Tmem106b,54664,MGI:1919150,71900.0,1.0,2.0
TMEM106C,Tmem106c,79022,MGI:1196384,380967.0,,
TMEM107,Tmem107,84314,MGI:1914160,66910.0,2.0,2.0
TMEM108,Tmem108,66000,MGI:1932411,81907.0,,2.0
TMEM109,Tmem109,79073,MGI:1915789,68539.0,,1.0
TMEM11,Tmem11,8834,MGI:2144726,216821.0,,1.0
TMEM114,Tmem114,283953,MGI:1921970,74720.0,,0.0
TMEM115,Tmem115,11070,MGI:1930765,56395.0,,1.0
TMEM116,Tmem116,89894,MGI:1924712,77462.0,,1.0
TMEM117,Tmem117,84216,MGI:2444580,320709.0,,
TMEM119,Tmem119,338773,MGI:2385228,231633.0,,1.0
TMEM120A,Tmem120a,83862,MGI:2686991,215210.0,,0.0
TMEM120B,Tmem120b,144404,MGI:3603158,330189.0,,
TMEM121,Tmem121,80757,MGI:1916445,69195.0,,
TMEM121B,Tmem121b,27439,MGI:2136977,94047.0,,1.0
TMEM123,Tmem123,114908,MGI:1919179,71929.0,,
TMEM125,Tmem125,128218,MGI:1923409,230678.0,,
TMEM126A,Tmem126a,84233,MGI:1913521,66271.0,1.0,1.0
TMEM126B,Tmem126b,55863,MGI:1915722,68472.0,2.0,1.0
TMEM127,Tmem127,55654,MGI:1916720,69470.0,1.0,1.0
TMEM128,Tmem128,85013,MGI:1913559,66309.0,,
TMEM129,Tmem129,92305,MGI:1915616,68366.0,,1.0
TMEM130,Tmem130,222865,MGI:3607706,243339.0,,
TMEM131,Tmem131,23505,MGI:1927110,56030.0,,1.0
TMEM131L,Tmem131l,23240,MGI:2443399,229473.0,,1.0
TMEM132A,Tmem132a,54972,MGI:2147810,98170.0,,2.0
TMEM132B,Tmem132b,114795,MGI:3609245,208151.0,,1.0
TMEM132C,Tmem132c,92293,MGI:2443061,208213.0,,
TMEM132D,Tmem132d,121256,MGI:3044963,243274.0,,
TMEM132E,Tmem132e,124842,MGI:2685490,270893.0,0.0,
TMEM134,Tmem134,80194,MGI:1914240,66990.0,,
TMEM135,Tmem135,65084,MGI:1920009,72759.0,,1.0
TMEM138,Tmem138,51524,MGI:1920232,72982.0,1.0,1.0
TMEM139,Tmem139,135932,MGI:1924444,109218.0,,
TMEM140,Tmem140,55281,MGI:1915737,68487.0,,
TMEM141,Tmem141,85014,MGI:1098773,51875.0,,
TMEM143,Tmem143,55260,MGI:1917459,70209.0,,
TMEM144,Tmem144,55314,MGI:1917902,70652.0,,
TMEM145,Tmem145,284339,MGI:3607779,330485.0,,1.0
TMEM147,Tmem147,10430,MGI:1915011,69804.0,1.0,1.0
TMEM14A,Tmem14a,28978,MGI:1922962,75712.0,,0.0
TMEM150A,Tmem150a,129303,MGI:2385244,232086.0,,
TMEM150B,Tmem150b,284417,MGI:2679718,330460.0,,2.0
TMEM150C,Tmem150c,441027,MGI:3041258,231503.0,,
TMEM151A,Tmem151a,256472,MGI:2147713,381199.0,,
TMEM151B,Tmem151b,441151,MGI:2685169,210573.0,,0.0
TMEM154,Tmem154,201799,MGI:2444725,320782.0,,
TMEM156,Tmem156,80008,MGI:2685292,243025.0,,
TMEM158,Tmem158,25907,MGI:1919559,72309.0,,
TMEM160,Tmem160,54958,MGI:1916344,69094.0,,1.0
TMEM161A,Tmem161a,54929,MGI:2384577,234371.0,,
TMEM161B,Tmem161b,153396,MGI:1919995,72745.0,,1.0
TMEM163,Tmem163,81615,MGI:1919410,72160.0,,2.0
TMEM164,Tmem164,84187,MGI:2148020,209497.0,,
TMEM165,Tmem165,55858,MGI:894407,21982.0,1.0,1.0
TMEM167A,Tmem167,153339,MGI:1913324,66074.0,,0.0
TMEM167B,Tmem167b,56900,MGI:1914745,67495.0,,
TMEM168,Tmem168,64418,MGI:1921794,101118.0,,
TMEM169,Tmem169,92691,MGI:2442781,271711.0,,
TMEM17,Tmem17,200728,MGI:2144205,103765.0,,
TMEM170A,Tmem170,124491,MGI:106426,66817.0,,
TMEM170B,Tmem170b,100113407,MGI:3647046,621976.0,,
TMEM171,Tmem171,134285,MGI:2685751,380863.0,,
TMEM174,Tmem174,134288,MGI:1915594,68344.0,,1.0
TMEM175,Tmem175,84286,MGI:1919642,72392.0,,1.0
TMEM176A,Tmem176a,55365,MGI:1913308,66058.0,,
TMEM176B,Tmem176b,28959,MGI:1916348,65963.0,,1.0
TMEM177,Tmem177,80775,MGI:1913593,66343.0,,0.0
TMEM178A,Tmem178,130733,MGI:1915277,68027.0,,1.0
TMEM178B,Tmem178b,100507421,MGI:3647581,434008.0,,1.0
TMEM179,Tmem179,388021,MGI:2144891,104885.0,,
TMEM179B,Tmem179b,374395,MGI:1914956,67706.0,,
TMEM18,Tmem18,129787,MGI:2387176,211986.0,,1.0
TMEM181,Tmem181a,57583,MGI:1924356,77106.0,,1.0
TMEM182,Tmem182,130827,MGI:1923725,381339.0,,
TMEM184A,Tmem184a,202915,MGI:2385897,231832.0,,
TMEM184B,Tmem184b,25829,MGI:2445179,223693.0,,2.0
TMEM184C,Tmem184c,55751,MGI:2384562,234463.0,,
TMEM185A,Tmem185a,84548,MGI:2448555,236848.0,1.0,
TMEM185B,Tmem185b,79134,MGI:1917634,226351.0,,
TMEM186,Tmem186,25880,MGI:1913940,66690.0,,
TMEM19,Tmem19,55266,MGI:1914476,67226.0,,
TMEM190,Tmem190,147744,MGI:1925302,78052.0,,
TMEM192,Tmem192,201931,MGI:1920317,73067.0,,
TMEM196,Tmem196,256130,MGI:2685374,217951.0,,
TMEM198,Tmem198,130612,MGI:2443133,319998.0,,0.0
TMEM198B,Tmem198b,440104,MGI:1921077,73827.0,,0.0
TMEM199,Tmem199,147007,MGI:2144113,195040.0,1.0,
TMEM200A,Tmem200a,114801,MGI:1924470,77220.0,,
TMEM200B,Tmem200b,399474,MGI:3646343,623230.0,,
TMEM200C,Tmem200c,645369,MGI:3646281,622645.0,,
TMEM201,Tmem201,199953,MGI:1196277,230917.0,,
TMEM202,Tmem202,338949,MGI:1921143,73893.0,,
TMEM203,Tmem203,94107,MGI:2443597,227615.0,,2.0
TMEM204,Tmem204,79652,MGI:3039635,407831.0,,1.0
TMEM205,Tmem205,374882,MGI:3045495,235043.0,,
TMEM207,Tmem207,131920,MGI:2685386,100043057.0,,
TMEM208,Tmem208,29100,MGI:1913570,66320.0,,
TMEM209,Tmem209,84928,MGI:1919899,72649.0,,2.0
TMEM210,Tmem210,100505993,MGI:1925467,78217.0,,
TMEM212,Tmem212,389177,MGI:2685410,208613.0,,0.0
TMEM213,Tmem213,155006,MGI:1924772,77522.0,,
TMEM214,Tmem214,54867,MGI:1916046,68796.0,,
TMEM215,Tmem215,401498,MGI:2444167,320500.0,,
TMEM216,Tmem216,51259,MGI:1920020,68642.0,2.0,
TMEM218,Tmem218,219854,MGI:1913529,66279.0,1.0,1.0
TMEM219,Tmem219,124446,MGI:1915992,68742.0,,1.0
TMEM220,Tmem220,388335,MGI:2443691,338369.0,,
TMEM221,Tmem221,100130519,MGI:3525074,434325.0,,
TMEM222,Tmem222,84065,MGI:1098568,52174.0,1.0,1.0
TMEM223,Tmem223,79064,MGI:1914086,66836.0,,
TMEM225,Tmem225,338661,MGI:1922917,75667.0,,2.0
TMEM229A,Tmem229a,730130,MGI:2442812,319832.0,,
TMEM229B,Tmem229b,161145,MGI:2444389,268567.0,,
TMEM230,Tmem230,29058,MGI:1917862,70612.0,,
TMEM231,Tmem231,79583,MGI:2685024,234740.0,2.0,1.0
TMEM232,Tmem232,642987,MGI:2685786,381107.0,,
TMEM233,Tmem233,387890,MGI:3651514,545798.0,,
TMEM234,Tmem234,56063,MGI:1924049,76799.0,,1.0
TMEM235,Tmem235,283999,MGI:3651706,546519.0,,
TMEM236,Tmem236,653567,MGI:1919309,625286.0,,
TMEM237,Tmem237,65062,MGI:2138365,381259.0,2.0,2.0
TMEM238,Tmem238,388564,MGI:1922935,664968.0,,
TMEM238L,Tmem238l,100289255,MGI:1918826,71576.0,,
TMEM239,Tmem239,100288797,MGI:1914016,66766.0,,
TMEM240,Tmem240,339453,MGI:3648074,381582.0,1.0,1.0
TMEM241,Tmem241,85019,MGI:2442435,338363.0,,0.0
TMEM242,Tmem242,729515,MGI:1917794,70544.0,,
TMEM243,Tmem243,79161,MGI:3606159,652925.0,,
TMEM245,Tmem245,23731,MGI:2445107,242474.0,,
TMEM247,Tmem247,388946,MGI:1925719,78469.0,,
TMEM248,Tmem248,55069,MGI:1918917,71667.0,,2.0
TMEM249,Tmem249,340393,MGI:3647471,666504.0,,
TMEM25,Tmem25,84866,MGI:1918937,71687.0,,
TMEM250,Tmem250-ps,90120,MGI:1924939,109299.0,,
TMEM252,Tmem252,169693,MGI:3583948,226040.0,,
TMEM253,Tmem253,643382,MGI:3588246,619301.0,,
TMEM254,Tmem254,80195,MGI:1196450,66039.0,,
TMEM255A,Tmem255a,55026,MGI:3045722,245386.0,,0.0
TMEM255B,Tmem255b,348013,MGI:2685533,272465.0,,1.0
TMEM256,Tmem256,254863,MGI:1916436,69186.0,,1.0
TMEM258,Tmem258,746,MGI:1916288,69038.0,,1.0
TMEM259,Tmem259,91304,MGI:2177957,216157.0,,
TMEM26,Tmem26,219623,MGI:2143537,327766.0,,
TMEM260,Tmem260,54916,MGI:2443219,218989.0,1.0,1.0
TMEM262,Tmem262,100130348,MGI:3690536,433215.0,,
TMEM263,Tmem263,90488,MGI:2143652,103266.0,,
TMEM265,Tmem265,100862671,MGI:5613213,105180375.0,,
TMEM266,Tmem266,123591,MGI:2142980,244886.0,,0.0
TMEM267,Tmem267,64417,MGI:3648543,633640.0,,
TMEM268,Tmem268,203197,MGI:1913920,230279.0,,
TMEM269,Tmem269,100129924,MGI:1922430,75180.0,,
TMEM270,Tmem270,135886,MGI:1923879,76629.0,2.0,
TMEM271,Gm42517,112441426,MGI:5662654,115490131.0,,
TMEM273,Tmem273,170371,MGI:1916319,69069.0,,1.0
TMEM274P,Tmem274,113391335,MGI:3701129,102636051.0,,
TMEM275,Tmem275,105378696,MGI:1923487,76237.0,,
TMEM30A,Tmem30a,55754,MGI:106402,69981.0,,2.0
TMEM30B,Tmem30b,161291,MGI:2442082,238257.0,,1.0
TMEM30CP,Tmem30c,644444,MGI:1918277,71027.0,,
TMEM33,Tmem33,55161,MGI:1915128,67878.0,,0.0
TMEM35A,Tmem35a,59353,MGI:1914814,67564.0,,1.0
TMEM35B,Tmem35b,100506144,MGI:3758095,100039968.0,,
TMEM37,Tmem37,140738,MGI:2157899,170706.0,,0.0
TMEM38A,Tmem38a,79041,MGI:1921416,74166.0,,1.0
TMEM38B,Tmem38b,55151,MGI:1098718,52076.0,1.0,1.0
TMEM39A,Tmem39a,55254,MGI:1915096,67846.0,,
TMEM39B,Tmem39b,55116,MGI:2682939,230770.0,,
TMEM40,Tmem40,55287,MGI:2137870,94346.0,,
TMEM41A,Tmem41a,90407,MGI:1913914,66664.0,,
TMEM41B,Tmem41b,440026,MGI:1289225,233724.0,,1.0
TMEM42,Tmem42,131616,MGI:1277176,66079.0,,1.0
TMEM43,Tmem43,79188,MGI:1921372,74122.0,1.0,1.0
TMEM44,Tmem44,93109,MGI:1924489,224090.0,,
TMEM45A,Tmem45a,55076,MGI:1913122,56277.0,,1.0
TMEM45B,Tmem45b,120224,MGI:2384574,235135.0,,1.0
TMEM47,Tmem47,83604,MGI:2177570,192216.0,,0.0
TMEM50A,Tmem50a,23585,MGI:1919067,71817.0,,
TMEM50B,Tmem50b,757,MGI:1925225,77975.0,,1.0
TMEM51,Tmem51,55092,MGI:2384874,214359.0,,2.0
TMEM52,Tmem52,339456,MGI:1916921,69671.0,,
TMEM52B,Tmem52b,120939,MGI:2442838,330428.0,,
TMEM53,Tmem53,79639,MGI:1916027,68777.0,1.0,1.0
TMEM54,Tmem54,113452,MGI:1913510,66260.0,,
TMEM59,Tmem59,9528,MGI:1929278,56374.0,,1.0
TMEM59L,Tmem59l,25789,MGI:1915187,67937.0,,
TMEM60,Tmem60,85025,MGI:2673965,212090.0,,2.0
TMEM61,Tmem61,199964,MGI:3041156,329909.0,,
TMEM62,Tmem62,80021,MGI:2139461,96957.0,,0.0
TMEM63A,Tmem63a,9725,MGI:2384789,208795.0,1.0,0.0
TMEM63B,Tmem63b,55362,MGI:2387609,224807.0,,2.0
TMEM63C,Tmem63c,57156,MGI:2444386,217733.0,1.0,1.0
TMEM64,Tmem64,169200,MGI:2140359,100201.0,,1.0
TMEM65,Tmem65,157378,MGI:1922118,74868.0,,0.0
TMEM67,Tmem67,91147,MGI:1923928,329795.0,2.0,2.0
TMEM68,Tmem68,137695,MGI:1919348,72098.0,,1.0
TMEM69,Tmem69,51249,MGI:3045357,230657.0,,
TMEM70,Tmem70,54968,MGI:1915068,70397.0,2.0,2.0
TMEM71,Tmem71,137835,MGI:2146049,213068.0,,
TMEM72,Tmem72,643236,MGI:2442707,319776.0,,1.0
TMEM74,Tmem74,157753,MGI:2443417,239408.0,,2.0
TMEM74B,Tmem74b,55321,MGI:1918629,108832.0,,
TMEM79,Tmem79,84283,MGI:1919163,71913.0,,2.0
TMEM80,Tmem80,283232,MGI:1918698,71448.0,,
TMEM81,Tmem81,388730,MGI:1921876,74626.0,,
TMEM82,Tmem82,388595,MGI:2384869,213989.0,,
TMEM86A,Tmem86a,144110,MGI:1915143,67893.0,,1.0
TMEM86B,Tmem86b,255043,MGI:1915505,68255.0,,
TMEM87A,Tmem87a,25963,MGI:2441844,211499.0,,
TMEM87B,Tmem87b,84910,MGI:1919727,72477.0,,0.0
TMEM88,Tmem88,92162,MGI:1914270,67020.0,,
TMEM88B,Tmem88b,643965,MGI:2444329,320587.0,,1.0
TMEM89,Tmem89,440955,MGI:1916634,69384.0,,
TMEM8B,Tmem8b,51754,MGI:2441680,242409.0,,2.0
TMEM9,Tmem9,252839,MGI:1913491,66241.0,,1.0
TMEM91,Tmem91,641649,MGI:2443589,320208.0,,
TMEM92,Tmem92,162461,MGI:3034723,544806.0,,
TMEM94,Tmem94,9772,MGI:1919197,71947.0,1.0,2.0
TMEM95,Tmem95,339168,MGI:3779488,100503361.0,,0.0
TMEM97,Tmem97,27346,MGI:1916321,69071.0,,1.0
TMEM98,Tmem98,26022,MGI:1923457,103743.0,0.0,1.0
TMEM9B,Tmem9b,56674,MGI:1915254,56786.0,,1.0
TMF1,Tmf1,7110,MGI:2684999,232286.0,,1.0
TMIE,Tmie,259236,MGI:2159400,20776.0,0.0,1.0
TMIGD1,Tmigd1,388364,MGI:1913851,66601.0,,1.0
TMIGD3,Tmigd3,57413,MGI:5604098,69296.0,,1.0
TMLHE,Tmlhe,55217,MGI:2180203,,1.0,
TMOD1,Tmod1,7111,MGI:98775,21916.0,,1.0
TMOD2,Tmod2,29767,MGI:1355335,50876.0,,1.0
TMOD3,Tmod3,29766,MGI:1355315,50875.0,,1.0
TMOD4,Tmod4,29765,MGI:1355285,50874.0,,
TMPO,Tmpo,7112,MGI:106920,21917.0,1.0,1.0
TMPPE,Tmppe,643853,MGI:5317335,100504715.0,,
TMPRSS11A,Tmprss11a,339967,MGI:2684853,194597.0,,1.0
