entrez_id_human,entrez_id_mouse,pleiotropy_HPO,pleiotropy_MPO,oe_lof_upper,pLI,mis_z
113391335,102636051.0,,,,,
105378696,76237.0,,,,,
55754,69981.0,,2.0,0.77,0.0031923,1.0562
161291,238257.0,,1.0,1.391,2.7589e-05,0.50642
644444,71027.0,,,,,
55161,67878.0,,0.0,0.842,0.0052903,0.78782
59353,67564.0,,1.0,,,
100506144,100039968.0,,,,,
140738,170706.0,,0.0,1.748,0.0023933,0.73328
79041,74166.0,,1.0,1.03,0.00058271,0.92882
55151,52076.0,1.0,1.0,0.798,0.019501,-0.050471
55254,67846.0,,,0.338,0.95467,1.5486
55116,230770.0,,,0.617,0.0065082,1.846
55287,94346.0,,,1.189,2.4842e-08,-0.70382
90407,66664.0,,,1.171,0.00029269,0.46438
440026,233724.0,,1.0,0.626,0.28842,0.73409
131616,66079.0,,1.0,1.402,0.080845,0.141
79188,74122.0,1.0,1.0,1.276,1.1608e-12,-0.42214
93109,224090.0,,,1.445,7.1934e-16,-0.30038
55076,56277.0,,1.0,0.858,0.0047645,0.63152
120224,235135.0,,1.0,1.814,1.266e-11,-0.251
83604,192216.0,,0.0,0.567,0.79685,1.0092
23585,71817.0,,,0.742,0.16293,0.70177
757,77975.0,,1.0,0.92,0.029357,0.8755
55092,214359.0,,2.0,0.765,0.30495,0.43252
339456,69671.0,,,1.614,0.014909,-0.38373
120939,330428.0,,,1.555,0.0010679,-0.31147
79639,68777.0,1.0,1.0,1.0,0.021392,1.007
113452,66260.0,,,1.215,0.0030921,0.74325
9528,56374.0,,1.0,1.465,2.4058e-12,0.43796
25789,67937.0,,,0.847,0.0006,0.90052
85025,212090.0,,2.0,0.643,0.75498,0.42371
199964,329909.0,,,1.845,6.0832e-05,0.18672
80021,96957.0,,0.0,1.038,1.5846e-11,1.1178
9725,208795.0,1.0,0.0,0.834,1.3865e-12,1.2436
55362,224807.0,,2.0,0.168,0.99999,4.2176
57156,217733.0,1.0,1.0,0.398,0.24344,2.0661
169200,100201.0,,1.0,0.612,0.49005,0.62215
157378,74868.0,,0.0,0.835,0.11083,1.384
91147,329795.0,2.0,2.0,0.944,2.0654000000000002e-24,0.4925
137695,72098.0,,1.0,0.998,0.0069895,1.2549
51249,230657.0,,,1.633,0.0001867,0.20328
54968,70397.0,2.0,2.0,0.92,0.029285,0.1293
137835,213068.0,,,1.446,7.986e-11,-0.37007
643236,319776.0,,1.0,0.504,0.78369,0.06558
157753,239408.0,,2.0,1.469,0.00034376,0.053511
55321,108832.0,,,1.503,0.00030413,-0.42917
84283,71913.0,,2.0,1.223,4.3888e-06,-0.41592
283232,71448.0,,,1.963,4.5227e-09,0.44229
388730,74626.0,,,1.674,0.0030983,0.24801
388595,213989.0,,,1.409,3.0094e-07,-0.044398
144110,67893.0,,1.0,1.031,0.019183,0.88369
255043,68255.0,,,1.913,5.0655e-06,-0.57629
25963,211499.0,,,0.433,0.081488,1.3941
84910,72477.0,,0.0,1.029,3.741e-13,0.68068
92162,67020.0,,,1.245,0.27743,0.33654
643965,320587.0,,1.0,1.605,0.43487,-0.5975
440955,69384.0,,,0.615,0.76981,-0.12389
51754,242409.0,,2.0,0.95,2.7974e-06,1.9069
252839,66241.0,,1.0,1.168,0.0036291,1.1068
641649,320208.0,,,1.356,0.026278,0.65476
162461,544806.0,,,1.413,0.0063256,0.29
9772,71947.0,1.0,2.0,,,
339168,100503361.0,,0.0,1.551,2.2408e-08,-0.22549
27346,69071.0,,1.0,1.495,0.00031267,0.16954
26022,103743.0,0.0,1.0,0.886,0.01189,0.72808
56674,56786.0,,1.0,0.588,0.53075,1.166
7110,232286.0,,1.0,0.502,1.4543e-05,0.41695
259236,20776.0,0.0,1.0,1.812,7.749e-05,0.051488
388364,66601.0,,1.0,1.459,2.1298e-07,-0.73176
57413,69296.0,,1.0,,,
55217,,1.0,,1.177,7.9575e-05,0.63746
7111,21916.0,,1.0,0.483,0.47845,1.2291
29767,50876.0,,1.0,0.675,0.019553,0.39065
29766,50875.0,,1.0,0.636,0.06636,0.22185
29765,50874.0,,,1.09,1.8344e-08,0.71453
7112,21917.0,1.0,1.0,1.005,1.5453e-07,-0.60844
643853,100504715.0,,,1.22,0.0008517,1.0799
339967,194597.0,,1.0,1.286,1.8331e-15,0.49817
132724,319875.0,,1.0,1.747,4.2885000000000003e-19,-0.35691
100381178,435845.0,,1.0,,,
9407,231382.0,,1.0,0.916,1.1964e-05,0.48355
28983,243084.0,,1.0,0.912,3.9622e-07,0.30828
389208,243083.0,,1.0,0.999,1.2382e-09,0.38795
644759,320454.0,,1.0,,,
283471,75002.0,,1.0,1.42,5.6068e-06,0.0047192
84000,214531.0,,1.0,0.897,1.4759e-08,1.0132
5651,19146.0,1.0,1.0,1.151,4.5847e-32,-0.85972
7113,50528.0,,2.0,0.942,2.4044e-10,0.3989
64699,140765.0,0.0,1.0,1.119,6.0739e-11,-0.56543
56649,214523.0,,,1.014,1.2055e-08,0.34689
80975,80893.0,,,1.05,2.2562e-09,0.92283
164656,71753.0,1.0,2.0,0.721,4.1369e-10,0.21262
344805,208171.0,,,1.097,3.9482e-18,0.40257
360200,432478.0,,1.0,0.967,1.6181e-17,-1.217
196410,71664.0,,1.0,,,
83857,387314.0,,,0.715,1.329e-09,0.71136
160335,278279.0,,,0.477,0.022549,0.5386
160418,237500.0,1.0,1.0,0.563,4.6335e-05,1.616
84899,70551.0,,1.0,0.782,2.8555e-09,0.18491
83590,64295.0,,1.0,1.206,0.036741,0.80335
79089,72053.0,,1.0,1.532,1.4091e-05,-0.32373
81542,72736.0,,,0.819,0.00074607,-0.22968
51075,66958.0,1.0,1.0,0.473,0.64745,0.21872
54495,67988.0,,,0.587,0.0044014,1.1888
56255,52837.0,,,0.683,0.044153,1.0349
3371,21923.0,0.0,1.0,0.445,1.2592e-07,-0.082073
7124,21926.0,1.0,2.0,0.487,0.8033,1.6201
7126,21927.0,,1.0,0.643,0.13509,1.5343
7127,21928.0,,,0.731,8.2527e-05,2.0449
7128,21929.0,1.0,2.0,0.196,0.99972,1.452
7130,21930.0,,1.0,1.228,1.0939e-06,0.56719
25816,106869.0,,1.0,0.969,0.38452,0.44541
126282,66443.0,,2.0,1.233,0.5379,1.6834
79626,69769.0,,2.0,1.775,0.038364,0.89533
388121,244882.0,,1.0,1.78,1.8707e-05,0.58385
8792,21934.0,2.0,2.0,0.597,0.0087667,1.2894
4982,18383.0,1.0,2.0,0.548,0.16171,0.84085
51330,27279.0,,1.0,1.532,0.017995,-0.14091
23495,57916.0,2.0,2.0,1.958,2.0908e-15,-1.2014
115650,72049.0,2.0,1.0,1.27,0.26993,0.64491
8764,230979.0,,1.0,0.443,0.80752,0.61324
608,21935.0,,1.0,1.884,1.3715e-06,-1.2428
8784,21936.0,,1.0,1.88,1.4516e-06,-0.5671
55504,29820.0,,2.0,0.721,0.032926,0.23135
7132,21937.0,2.0,2.0,0.236,0.9949,2.1013
7133,21938.0,1.0,2.0,0.476,0.50201,0.93033
27242,94185.0,,1.0,0.606,0.040615,1.2167
8718,85030.0,,1.0,0.598,0.0086475,1.5681
7293,22163.0,1.0,2.0,1.322,0.00015133,0.6228
943,21941.0,,1.0,0.359,0.86407,0.94113
3604,21942.0,,2.0,0.606,0.32153,0.36352
8743,22035.0,,2.0,0.643,0.13495,0.16588
8600,21943.0,2.0,2.0,0.853,0.0049159,0.92878
8741,69583.0,,1.0,0.438,0.81724,0.52634
10673,24099.0,,1.0,0.244,0.98193,2.1434
8740,50930.0,,1.0,0.799,0.051663,0.638
9966,326623.0,1.0,1.0,0.951,0.0028159,0.54007
8995,240873.0,,0.0,1.627,0.00019152,-0.55534
7292,22164.0,1.0,1.0,1.675,0.049378,0.9247
944,21949.0,,1.0,0.525,0.75809,0.83437
8744,21950.0,,1.0,1.123,0.31823,-0.48007
23043,665113.0,1.0,2.0,0.181,1.0,4.1047
10318,57783.0,,2.0,0.395,0.47559,0.7566
79155,231130.0,,1.0,0.736,0.0015926,0.49621
79931,414084.0,,,0.561,0.01544,0.54851
8711,83813.0,,1.0,0.946,2.6405e-08,1.0009
10188,51789.0,,1.0,0.802,8.22e-12,-0.20219
8658,21951.0,,2.0,0.404,0.011406,0.82457
85456,228140.0,,1.0,0.377,0.082629,-0.1574
80351,74493.0,,1.0,0.481,3.6661e-05,3.1244
64102,64103.0,,1.0,0.91,0.0035119,0.85895
63923,329278.0,,1.0,1.043,1.5729e-28,-0.53916
7134,21924.0,1.0,2.0,0.594,0.67833,1.7682
7125,21925.0,,,1.08,0.01624,1.2016
7135,21952.0,,1.0,1.201,7.0162e-05,1.6488
7136,21953.0,1.0,2.0,0.771,0.14351,0.61809
7137,21954.0,1.0,1.0,0.692,0.096284,1.2827
7138,21955.0,1.0,0.0,1.48,7.0202e-14,0.98991
7139,21956.0,1.0,1.0,0.638,0.0020041,1.1918
7140,21957.0,1.0,2.0,0.975,2.0758e-07,0.46321
7141,21958.0,,1.0,1.782,0.037552,-0.048632
7142,21959.0,,1.0,1.782,0.0091467,-0.54383
3842,238799.0,,,0.056,1.0,4.3261
30000,212999.0,1.0,,0.129,1.0,5.8776
23534,320938.0,2.0,0.0,0.515,1.7546e-06,3.442
7143,21960.0,1.0,1.0,0.336,0.52437,1.5952
84629,231861.0,,,0.287,0.99093,-0.26203
27327,233833.0,0.0,1.0,0.159,1.0,1.1316
23112,213988.0,1.0,1.0,0.173,1.0,2.8741
57690,217351.0,,1.0,0.127,1.0,1.6515
7145,21961.0,,1.0,0.363,0.059861,0.55179
23371,209039.0,,2.0,,,
64759,319939.0,,2.0,0.192,1.0,0.94464
84951,217169.0,,,0.751,3.525e-07,0.68305
7148,81877.0,1.0,2.0,0.603,0.018547,0.043282
10140,22057.0,,1.0,0.31,0.95365,1.4524
10766,57259.0,,1.0,0.423,0.88658,0.79115
114034,68276.0,1.0,1.0,1.457,6.0443e-16,1.0668
23116,328108.0,2.0,2.0,,,
165186,320159.0,,,,,
54472,54473.0,,1.0,0.719,0.081141,1.1167
10043,21968.0,2.0,0.0,1.043,1.4544e-11,1.0779
10040,71943.0,,,0.981,4.5993e-10,0.29757
146691,216810.0,,2.0,0.555,0.0015723,0.67787
9804,67952.0,,1.0,0.943,0.026672,1.5753
387990,75266.0,,,1.584,5.0571e-05,0.79112
56993,223696.0,,1.0,0.66,0.60847,0.92851
10953,67145.0,,,0.708,0.014459,1.2214
10452,53333.0,1.0,1.0,0.206,0.99218,2.1638
84134,641376.0,,,0.466,0.66713,1.4267
401505,68512.0,,1.0,1.375,0.49975,0.32432
100188893,66119.0,,1.0,1.561,0.19403,0.65095
54543,66169.0,,1.0,1.764,0.0097668,-0.15261
9868,28185.0,,0.0,,,
4796,72749.0,2.0,1.0,0.689,2.5965e-13,-0.092851
7150,21969.0,,0.0,0.059,1.0,4.4734
116447,72960.0,,1.0,1.68,2.4353e-34,-0.10934
7153,21973.0,1.0,2.0,0.288,0.99086,4.0418
7155,21974.0,,2.0,0.247,0.99989,3.8634
7156,21975.0,1.0,1.0,0.683,5.0983e-11,1.3105
8940,21976.0,,2.0,0.538,0.00021389,2.226
375337,671232.0,,1.0,0.301,0.97746,1.902
11073,235559.0,,1.0,0.086,1.0,1.971
10210,106021.0,2.0,1.0,0.242,0.99904,1.0509
347281,68274.0,,1.0,,,
1861,30931.0,2.0,2.0,1.058,0.00050557,0.53524
26092,208263.0,1.0,1.0,0.907,1.2719e-09,-0.88308
163590,240832.0,,,1.396,3.2484e-09,0.80061
27348,30934.0,,1.0,0.759,0.064206,0.95809
27433,30933.0,,,0.783,0.13617,0.24672
64222,30935.0,,,1.633,2.3045e-12,0.12152
54863,227612.0,,,0.71,0.56079,2.9181
9760,252838.0,,2.0,0.2,0.99869,1.2009
84969,269389.0,,1.0,0.627,0.031987,0.59499
27324,244579.0,,1.0,0.181,0.9995,1.1626
9878,268741.0,,1.0,0.334,0.95637,2.3728
7157,22059.0,2.0,2.0,0.469,0.53235,0.98255
7158,27223.0,,2.0,0.253,0.99985,1.8797
7159,209456.0,,2.0,0.433,0.0025482,1.8916
102800311,100504267.0,,0.0,,,
9537,277414.0,,0.0,0.762,0.30718,1.8212
90313,216964.0,,,0.921,0.00011241,0.067825
94241,60599.0,,2.0,1.384,0.00046552,0.33674
58476,68728.0,,2.0,0.542,0.8117,0.31783
27296,73603.0,,,1.354,4.443e-07,0.48662
8626,22061.0,2.0,2.0,0.267,0.99728,2.2077
7161,22062.0,1.0,2.0,0.256,0.99696,1.8527
7162,21983.0,,1.0,1.16,0.012627,0.067285
100507050,100503386.0,,,1.62,0.43003,0.030265
53373,252972.0,,1.0,0.436,0.003978,2.436
219931,233979.0,,1.0,0.691,3.1241e-10,0.4506
7163,21985.0,,,1.164,8.4929e-05,0.9006
7164,21987.0,,0.0,1.244,1.4908e-05,1.1104
7165,66314.0,,1.0,1.008,0.00020188,-0.0083793
89882,66745.0,,,1.545,0.19798,-1.2266
91978,110012.0,,1.0,1.562,0.061557,1.3318
25941,66648.0,,1.0,1.063,0.00014656,-0.026521
7166,21990.0,,2.0,0.933,3.1872e-07,0.73445
121278,216343.0,1.0,2.0,0.851,2.5364e-07,0.99786
7167,21991.0,1.0,1.0,0.733,0.030193,-0.22304
27010,29807.0,1.0,1.0,0.7,0.09146,0.34179
7168,22003.0,1.0,1.0,0.783,0.0010165,2.8677
7169,22004.0,2.0,1.0,0.827,0.00023947,2.1346
7170,59069.0,2.0,1.0,0.691,0.0066522,2.3546
7171,326618.0,,,0.509,0.38852,0.95062
7172,22017.0,1.0,1.0,1.15,7.1064e-06,0.29011
7173,22018.0,1.0,2.0,1.107,1.8182e-21,0.0033452
1200,12751.0,1.0,1.0,0.783,6.2564e-07,-0.2205
7174,22019.0,1.0,1.0,0.263,0.99912,3.8614
11076,72948.0,,1.0,0.918,0.20334,0.75967
122664,219038.0,,1.0,1.407,0.023554,-0.24228
51673,67971.0,,,0.992,0.37331,0.8777
7175,108989.0,,0.0,0.111,1.0,2.9916
131601,24100.0,,,0.706,0.014654,0.51752
285386,71338.0,,1.0,1.72,1.9365e-10,-0.482
127262,67808.0,,,1.486,8.4721e-07,0.78386
51002,69786.0,1.0,0.0,1.313,0.00821,0.10089
286262,97031.0,1.0,1.0,0.796,0.0072201,-0.49696
25823,26945.0,,1.0,1.966,7.5883e-15,-2.4452
8460,22021.0,,1.0,0.544,0.29239,1.3559
8459,22022.0,,1.0,0.638,0.27109,1.2125
22974,72119.0,,2.0,0.217,0.99981,0.49021
29896,101214.0,,1.0,0.591,0.0095214,1.6934
6434,20462.0,,1.0,0.246,0.99312,3.4968
80305,67976.0,,0.0,0.659,0.022862,0.93061
388630,666048.0,,2.0,0.424,0.84273,2.9886
8717,71609.0,,1.0,0.687,0.099502,1.5061
7185,22029.0,,1.0,0.757,0.0035639,0.92019
7186,22030.0,,2.0,0.123,0.99979,1.5611
7187,22031.0,1.0,2.0,0.224,0.99869,2.9892
26146,74019.0,1.0,2.0,0.737,1.9085e-08,0.32801
10758,103213.0,1.0,2.0,0.979,1.615e-09,1.6331
80342,215243.0,,1.0,0.87,2.1912e-12,0.71421
9618,22032.0,,2.0,0.353,0.93602,2.4225
7188,22033.0,,1.0,1.089,1.6736e-12,0.96046
7189,22034.0,1.0,2.0,0.217,0.99739,2.7157
84231,224619.0,2.0,1.0,0.456,0.021819,3.2605
10906,231712.0,,1.0,0.876,1.9412e-08,0.61542
10293,22036.0,2.0,1.0,0.705,1.5879e-05,1.3178
28722,100124356.0,,1.0,,,
28717,100124351.0,,,,,
28702,100124335.0,,,,,
22906,67095.0,1.0,1.0,0.519,0.00037311,1.0942
66008,70827.0,,1.0,0.824,1.9123e-14,0.48679
23471,72265.0,,1.0,0.361,0.92506,1.5406
133022,229801.0,,,1.394,0.0066436,0.23935
9697,170829.0,,1.0,0.347,0.94418,1.7609
9881,320429.0,,1.0,0.668,2.0096e-25,2.084
10131,68015.0,,2.0,1.412,1.5965000000000002e-29,-2.7246
58485,245828.0,,2.0,0.902,0.086507,1.2819
7109,216131.0,1.0,2.0,0.204,0.99999,1.5609
60684,320714.0,2.0,1.0,0.569,4.5628e-10,0.93234
51112,217449.0,1.0,,1.193,5.3624e-16,0.15978
80006,66975.0,,,0.697,0.0024066,1.7955
55262,231807.0,1.0,,,,
51693,59005.0,1.0,2.0,1.948,3.6837e-11,-0.38353
27095,27096.0,,,0.835,0.25083,1.2034
100128327,692132.0,,,1.509,1.5719e-05,0.66369
51399,60409.0,1.0,1.0,1.476,4.1207e-06,0.42798
126003,66682.0,,,1.422,0.22841,2.3972
79090,67091.0,,1.0,1.866,5.145e-08,-0.021549
122553,78232.0,1.0,,1.32,0.00015283,0.10656
22878,75964.0,,,0.138,1.0,1.2108
83696,76510.0,1.0,2.0,0.733,2.2898e-14,1.4799
286753,237858.0,,1.0,,,
50852,77647.0,,1.0,0.782,0.056441,-0.36122
28656,100101940.0,,,,,
28655,547427.0,,,,,
28653,547428.0,,,,,
28642,100113481.0,,,,,
28689,100042372.0,,,,,
28575,100124680.0,,,,,
28572,100124681.0,,,,,
28568,100124684.0,,0.0,,,
28620,100039790.0,,,,,
28559,100124698.0,,,,,
28558,100124699.0,,,,,
28557,269846.0,,,,,
28619,100124660.0,,,,,
28526,100123473.0,,1.0,,,
28520,100118398.0,,,,,
1787,13434.0,,1.0,1.191,3.5589e-10,-0.82171
10345,76757.0,1.0,1.0,1.016,8.3569999999999995e-22,-0.077011
28517,100114901.0,,,,,
28516,626545.0,,,,,
11181,58866.0,1.0,1.0,1.02,8.9579e-15,0.44303
54210,58217.0,,1.0,1.024,0.0062776,0.084414
54209,83433.0,1.0,1.0,1.793,3.2892e-09,0.24468
340205,71326.0,,1.0,1.837,1.5671e-12,0.14148
79865,328833.0,,,1.717,1.1362e-09,0.29291
285852,224840.0,,,1.76,7.7513e-10,-0.43224
55809,224829.0,,,0.114,1.0,2.2553
11277,22040.0,2.0,2.0,0.694,0.57528,-0.8209
11219,24102.0,,1.0,1.54,0.45433,-0.65773
7200,22044.0,1.0,2.0,1.209,0.00089084,-0.22803
29953,237553.0,,,0.55,1.0218e-06,2.7907
7201,22045.0,1.0,1.0,0.638,0.2711,0.9435
51499,69076.0,,,1.608,0.056508,0.22605
10221,211770.0,,2.0,0.462,0.83343,1.2103
28951,217410.0,,2.0,0.24,0.98349,1.706
57761,228775.0,,1.0,1.888,1.1597e-13,-0.19446
9865,66873.0,,0.0,,,
10107,19824.0,,1.0,1.114,3.7432e-09,-0.11794
81559,94091.0,,0.0,0.375,0.91729,2.1159
10206,66597.0,,2.0,0.53,0.6366,0.93859
9830,74735.0,,1.0,0.867,0.004522,0.81687
89870,69097.0,,0.0,1.305,7.758e-09,0.41192
51127,56631.0,,0.0,1.068,8.3141e-08,0.5736
23321,80890.0,1.0,1.0,0.27,0.99603,3.5715
6737,20821.0,,1.0,1.124,3.3549e-09,-0.29233
373,81003.0,,,0.58,0.0003937,2.4957
8805,21848.0,,1.0,0.115,1.0,3.4302
7706,217069.0,,1.0,0.591,0.0041202,0.85899
7726,22670.0,,,0.464,0.17836,3.0893
5987,19720.0,,2.0,0.244,0.99685,3.7029
10155,21849.0,1.0,2.0,0.082,1.0,2.3295
23650,72169.0,,1.0,0.951,8.1158e-08,0.30502
10612,55992.0,,1.0,0.293,0.9893,3.706
11074,224762.0,,1.0,1.043,4.3248e-06,0.34584
22954,69807.0,2.0,1.0,0.855,0.0016684,0.82684
51592,94093.0,,2.0,0.086,1.0,4.4853
23087,66854.0,,1.0,0.7,0.00087781,0.74029
55521,28105.0,0.0,1.0,0.659,3.415e-05,-0.3975
4591,68729.0,2.0,2.0,0.642,9.7042e-12,0.82027
10475,214158.0,,1.0,1.115,1.3947e-08,0.59256
56658,79263.0,,2.0,0.269,0.99474,3.7916
135644,195359.0,,1.0,1.832,6.1659e-11,0.14651
90933,211007.0,,,0.317,0.97384,1.0066
287015,78911.0,,,1.32,3.0721e-19,0.39185
54765,80985.0,0.0,,0.659,0.053808,1.0696
80263,229644.0,,2.0,1.08,2.061e-08,0.68727
80128,360213.0,,1.0,0.228,0.99925,3.247
91107,217333.0,,0.0,0.79,0.00033657,0.57227
84851,212085.0,,,1.716,1.1417e-09,0.11258
57159,58522.0,,1.0,1.687,5.5065e-18,0.48672
84675,381485.0,,2.0,1.177,6.9041e-14,-0.069869
81844,384309.0,,1.0,0.896,0.00013625,1.2537
25893,216781.0,,1.0,1.565,1.345e-10,0.41765
286827,66949.0,,1.0,0.874,0.0014575,0.50381
117854,94088.0,,0.0,1.108,1.1425e-12,-1.0163
166655,234329.0,,,,,0.41971
391712,260296.0,,1.0,1.76,0.00010554,1.0426
55223,67525.0,,1.0,1.164,3.1787e-08,1.58
84676,433766.0,,2.0,1.469,4.3041e-13,-0.17716
201292,338364.0,,1.0,1.843,2.7065999999999998e-21,0.408
9866,330627.0,,1.0,0.682,6.9399e-12,1.2924
440730,330863.0,,1.0,0.326,0.96542,1.7402
55128,101700.0,,,1.448,8.070900000000001e-19,-0.21487
140691,70928.0,,0.0,1.146,2.5727e-09,-0.40102
81786,94089.0,,0.0,0.643,0.02684,0.6715
131405,636931.0,0.0,2.0,0.172,0.99969,3.2795
493829,434246.0,,1.0,1.053,4.632e-05,1.4528
391714,333307.0,,,,,
81603,93679.0,2.0,1.0,0.26,0.99438,2.7417
106480328,432613.0,,,,,
114088,94090.0,,2.0,0.17,0.99973,3.0087
339976,244448.0,,,1.369,3.704e-11,-0.40665
205860,622117.0,,,1.289,1.154e-05,0.12067
7204,223435.0,1.0,2.0,0.139,1.0,5.3161
11078,110253.0,0.0,1.0,0.714,2.0160999999999998e-28,-0.19599
9322,106628.0,,1.0,0.646,1.6667e-05,0.56278
9321,109181.0,1.0,2.0,0.504,1.714e-12,0.51544
9320,14897.0,1.0,1.0,0.06,1.0,4.6402
9319,69716.0,2.0,2.0,0.25,0.99606,2.3171
9325,56404.0,2.0,0.0,0.668,5.9901e-07,0.56874
7205,22051.0,,2.0,0.67,0.0032632,0.076789
286144,208820.0,,,1.759,0.0099534,0.19133
79002,68544.0,,,,,
54802,66966.0,1.0,0.0,1.144,4.0895e-11,0.78266
51531,74753.0,,1.0,,,
55621,212528.0,1.0,1.0,0.945,1.8899e-12,0.56077
93587,108943.0,1.0,1.0,1.184,3.8911e-10,0.43568
158234,69934.0,,1.0,1.025,4.9293e-06,0.29848
54931,52575.0,1.0,,1.139,9.7105e-05,0.76943
60487,73681.0,,,1.117,3.9134e-12,0.023856
51504,67674.0,,,1.094,0.13916,-0.92792
55039,68260.0,,,0.531,0.32607,0.15293
54482,229780.0,,,0.928,1.039e-07,0.41014
81627,98685.0,,0.0,0.365,0.79653,1.8621
27037,15547.0,,1.0,0.922,1.0841e-08,-0.1324
79979,215201.0,,0.0,1.018,4.5938e-07,1.0304
152992,78890.0,,,1.356,2.0315e-22,-0.85461
57570,76357.0,2.0,0.0,0.588,0.049774,0.1021
51605,66926.0,,,0.747,2.4031e-05,1.0293
115708,328162.0,,,0.966,0.024387,1.2792
57604,319582.0,,0.0,,,
55687,72026.0,2.0,1.0,1.561,1.5307e-16,-0.33232
4553,17726.0,,1.0,,,
54952,71787.0,,1.0,0.825,0.00024398,1.6728
4511,17727.0,1.0,,,,
4555,17728.0,,,,,
4556,17729.0,2.0,,,,
4558,17730.0,2.0,,,,
4563,17731.0,,,,,
4564,17732.0,2.0,,,,
4565,17733.0,1.0,,,,
4566,17734.0,2.0,1.0,,,
4567,17735.0,2.0,,,,
4568,17736.0,1.0,,,,
4569,17737.0,,,,,
4570,17738.0,2.0,,,,
4571,17739.0,1.0,,,,
388610,69539.0,,,1.755,0.3788,0.64024
4572,17740.0,2.0,,,,
4573,17741.0,,0.0,,,
4574,17742.0,2.0,,,,
4575,17743.0,2.0,,,,
4576,17744.0,1.0,,,,
51095,70047.0,1.0,1.0,0.876,0.00015886,-1.146
4577,17745.0,1.0,,,,
4578,17746.0,2.0,,,,
4579,17747.0,,,,,
7216,56191.0,,0.0,0.795,3.8486e-05,1.0439
10024,78733.0,,,0.843,3.5061e-11,0.4558
8989,277328.0,0.0,2.0,1.157,7.2309e-35,0.035748
7220,22063.0,,2.0,0.473,0.012904,3.0472
7221,22064.0,,1.0,,,
7222,22065.0,0.0,1.0,0.702,1.0806e-07,3.8433
7223,22066.0,,1.0,0.373,0.48205,2.611
26133,56407.0,,1.0,0.367,0.55209,1.2243
7224,22067.0,,1.0,0.17,0.99973,3.2725
100329135,100503240.0,,,,,
7225,22068.0,1.0,1.0,0.654,3.0274e-07,2.1227
57113,26946.0,,0.0,0.541,0.00019479,2.3053
4308,17364.0,1.0,1.0,1.068,1.6009e-42,-0.13058
7226,28240.0,,2.0,1.112,8.963299999999999e-44,-0.33493
80036,226025.0,,1.0,0.453,5.6853e-07,3.1768
54795,68667.0,1.0,1.0,1.099,5.6531000000000005e-33,0.96572
29850,56843.0,,1.0,0.999,4.4415e-22,0.083574
140803,225997.0,1.0,2.0,0.452,2.719e-10,1.6105
54822,58800.0,1.0,2.0,0.558,5.2086e-16,2.233
79054,171382.0,,1.0,1.039,4.5964000000000003e-29,0.47577
7227,83925.0,1.0,2.0,0.111,1.0,1.5433
83707,107328.0,,,0.997,0.0022209,0.55137
7442,193034.0,,2.0,1.084,1.0103e-16,0.46603
51393,22368.0,,1.0,0.863,7.9184e-13,1.7097
162514,246788.0,1.0,1.0,1.146,4.6013e-20,0.1712
59341,63873.0,1.0,2.0,1.057,2.237e-16,1.9225
56302,194352.0,,2.0,0.974,2.6365e-14,-0.19279
55503,64177.0,1.0,1.0,0.666,6.1719e-07,1.3814
8295,100683.0,1.0,1.0,0.06,1.0,8.173
142940,72133.0,,1.0,1.125,2.3333e-06,0.50236
26995,227682.0,,1.0,1.246,3.79e-06,0.046834
128229,76927.0,,,1.533,0.017937,0.40323
10665,407788.0,,,,,
7248,64930.0,2.0,2.0,0.118,1.0,2.3217
7249,22084.0,2.0,2.0,0.074,1.0,-0.33027
8848,21807.0,,1.0,0.328,0.9599,-0.88133
9819,72033.0,,,0.324,0.96853,0.70121
1831,14605.0,,2.0,0.88,0.4339,1.0337
116461,66637.0,1.0,,0.796,0.27906,1.1715
80746,381802.0,1.0,,1.144,1.0092e-11,-0.99879
79042,66078.0,1.0,,0.585,0.3613,-0.96452
283989,76265.0,1.0,1.0,0.882,1.7512e-07,-0.073841
10102,66399.0,1.0,1.0,1.453,1.9197e-09,-0.21708
7251,22088.0,,2.0,0.481,0.34407,1.9978
80705,211484.0,0.0,1.0,0.409,0.10999,0.75121
254187,78306.0,,,,,
114960,116732.0,,1.0,1.563,7.3935e-10,-0.46557
7252,22094.0,1.0,1.0,1.805,0.0083588,0.30413
7253,22095.0,1.0,2.0,1.259,3.0447e-15,0.33445
10194,110796.0,1.0,2.0,0.241,0.9973,1.2926
128553,228911.0,,1.0,0.307,0.9814,0.60185
57616,243931.0,,1.0,0.285,0.99053,1.8339
9383,22097.0,,1.0,,,
60385,22116.0,,1.0,0.259,0.99652,0.28256
25987,244152.0,,0.0,0.474,0.85418,0.60454
85480,53603.0,,1.0,1.584,0.0040357,-0.49144
7247,22099.0,,2.0,0.454,0.78659,2.108
7257,53424.0,,1.0,0.529,0.48922,1.3028
55815,72236.0,,,1.51,5.280700000000001e-29,-0.46761
10103,66805.0,,,1.37,7.3518e-06,0.544
83882,208634.0,,,1.863,9.7125e-06,0.023263
441631,68498.0,,1.0,1.291,6.945e-07,0.063736
23554,269831.0,1.0,1.0,0.457,0.69473,0.76736
27075,66109.0,,,1.106,0.00011554,1.0915
81619,52588.0,,0.0,0.292,0.97908,2.211
23555,70423.0,,,0.782,0.0079572,0.87691
26262,74257.0,,0.0,1.021,1.511e-06,0.92373
